UserID,No_of_days_Visited_7_Days,Pageloads_last_7_days,Clicks_last_7_days,No_Of_Products_Viewed_15_Days,Most_Viewed_product_15_Days,User_Vintage,Most_Active_OS,Recently_Viewed_Product
U123070,null,null,null,1,Product101,875,,PR100320
U123071,null,null,null,3,PR100622,323,,PR100622
U123072,null,null,null,3,PR100426,109,,PR100426
U123073,null,null,null,1,PR100085,527,,PR100085
U123074,null,null,null,1,Product101,257,,Product101
U123075,null,null,null,5,PR100040,109,,PR100040
U123076,null,null,null,2,PR101447,453,,PR101447
U123077,null,null,null,1,PR100859,70,,PR100859
U123078,null,null,null,3,PR100495,76,,PR100495
U123079,null,null,null,3,PR100137,1670,,PR100137
U123080,null,null,null,1,PR100330,335,,PR100330
U123081,null,null,null,null,Product101,null,,Product101
U123083,null,null,null,2,PR100275,827,,PR100275
U123085,null,null,null,1,PR100119,49,,PR100119
U123086,null,null,null,1,PR100135,62,,PR100135
U123087,null,null,null,1,PR100070,110,,PR100070
U123088,null,null,null,2,PR101443,1958,,PR101443
U123089,null,null,null,5,PR100363,190,,PR100363
U123090,null,null,null,1,PR100330,130,,PR100330
U123091,null,null,null,2,PR101226,52,,PR101226
U123092,null,null,null,1,PR100172,293,,PR100172
U123093,null,null,null,2,Product101,88,,PR100145
U123094,null,null,null,9,PR100036,417,,PR100036
U123095,null,null,null,3,PR100873,554,,PR100873
U123096,null,null,null,null,Product101,376,,Product101
U123097,null,null,null,2,PR101210,117,,PR101210
U123098,null,null,null,4,PR100071,155,,PR100071
U123099,null,null,null,1,PR101695,69,,PR101695
U123100,null,null,null,2,PR100876,69,,PR100876
U123101,null,null,null,5,PR101181,80,,PR101181
U123102,null,null,null,3,PR100431,363,,PR100431
U123103,null,null,null,6,PR100507,84,,PR100507
U123104,null,null,null,2,PR100178,113,,PR100178
U123105,null,null,null,null,Product101,null,,Product101
U123106,null,null,null,4,PR100228,345,,PR100228
U123107,null,null,null,3,PR100153,97,,PR100153
U123108,null,null,null,3,PR100061,347,,PR100061
U123109,null,null,null,2,Product101,56,,Product101
U123110,null,null,null,4,PR100147,90,,PR100050
U123112,null,null,null,2,PR100516,65,,PR100516
U123113,null,null,null,1,PR100121,99,,PR100121
U123114,null,null,null,2,PR101384,1176,,PR101384
U123115,null,null,null,7,PR100309,192,,PR100309
U123116,null,null,null,21,PR100287,1083,,PR104200
U123117,null,null,null,2,PR100152,80,,PR100152
U123118,null,null,null,1,PR100102,785,,PR100102
U123119,null,null,null,2,PR100070,333,,PR100070
U123120,null,null,null,2,PR100277,49,,PR100277
U123121,null,null,null,null,Product101,null,,Product101
U123122,null,null,null,1,Product101,132,,Product101
U123123,null,null,null,1,PR100244,212,,PR100244
U123124,null,null,null,9,PR100145,101,,PR100145
U123125,null,null,null,1,PR100578,363,,PR100578
U123126,null,null,null,null,Product101,null,,Product101
U123127,null,null,null,1,Product101,53,,Product101
U123128,null,null,null,1,PR101112,60,,PR101112
U123129,null,null,null,6,PR100145,101,,PR100147
U123130,null,null,null,2,PR100329,573,,PR100329
U123131,null,null,null,2,PR100113,1123,,PR100113
U123132,null,null,null,4,PR100872,156,,PR100872
U123133,null,null,null,1,Product101,1754,,Product101
U123134,null,null,null,1,PR101637,569,,PR101637
U123135,null,null,null,6,PR100152,416,,PR100231
U123136,null,null,null,1,PR100579,1443,,PR100579
U123137,null,null,null,4,PR100330,238,,PR100330
U123138,null,null,null,5,PR100401,943,,PR100401
U123140,null,null,null,1,Product101,210,,Product101
U123141,null,null,null,1,PR100047,85,,PR100047
U123142,null,null,null,4,PR100198,363,,PR100198
U123143,null,null,null,3,PR100145,101,,PR100145
U123144,null,null,null,1,PR100258,977,,PR100258
U123145,null,null,null,2,PR100977,88,,PR100977
U123146,null,null,null,1,PR100258,308,,PR100258
U123147,null,null,null,1,PR100086,68,,PR100086
U123148,null,null,null,2,PR100428,109,,PR100428
U123149,null,null,null,4,PR100130,1546,,PR100130
U123150,null,null,null,4,PR100723,2230,,PR100723
U123151,null,null,null,1,PR100258,629,,PR100258
U123152,null,null,null,2,PR100069,57,,PR100069
U123153,null,null,null,4,PR100145,101,,PR100145
U123154,null,null,null,3,PR100673,56,,PR100673
U123155,null,null,null,1,PR100258,319,,PR100258
U123156,null,null,null,3,PR100226,226,,PR100226
U123157,null,null,null,2,PR100355,137,,PR100355
U123158,null,null,null,2,PR100614,302,,PR100614
U123159,null,null,null,1,Product101,416,,PR100121
U123160,null,null,null,2,PR100564,68,,PR100564
U123161,null,null,null,4,PR100428,101,,PR100428
U123163,null,null,null,1,PR100209,165,,PR100209
U123164,null,null,null,1,PR100086,60,,PR100086
U123165,null,null,null,4,PR100359,100,,PR100359
U123166,null,null,null,null,Product101,120,,PR100797
U123167,null,null,null,1,PR100424,81,,PR100424
U123168,null,null,null,1,PR100743,203,,PR100743
U123169,null,null,null,3,PR100428,101,,PR100147
U123170,null,null,null,8,PR100428,101,,PR100145
U123171,null,null,null,1,PR100181,616,,PR100181
U123172,null,null,null,2,PR100145,101,,PR100145
U123173,null,null,null,3,PR100307,578,,PR100307
U123174,null,null,null,1,PR100562,111,,PR100562
U123175,null,null,null,2,PR100428,101,,PR100428
U123176,null,null,null,null,Product101,311,,Product101
U123177,null,null,null,2,PR100964,98,,PR100964
U123178,null,null,null,1,PR100005,521,,PR100005
U123179,null,null,null,2,PR100145,101,,PR100145
U123180,null,null,null,3,Product101,623,,Product101
U123182,null,null,null,3,PR100657,44,,PR109158
U123183,null,null,null,2,PR100419,437,,PR100419
U123185,null,null,null,2,PR100193,159,,PR100193
U123186,null,null,null,3,PR100145,101,,PR100145
U123188,null,null,null,2,PR100859,42,,PR100859
U123189,null,null,null,1,PR100872,117,,PR100872
U123190,null,null,null,4,PR100017,355,,PR100017
U123191,null,null,null,1,PR100200,1396,,PR100200
U123192,null,null,null,4,PR100178,190,,PR100178
U123193,null,null,null,10,PR100166,174,,PR100166
U123194,null,null,null,1,PR100054,154,,PR100054
U123195,null,null,null,2,PR100102,349,,PR100102
U123196,null,null,null,1,Product101,72,,Product101
U123197,null,null,null,1,Product101,227,,Product101
U123198,null,null,null,2,PR100258,54,,PR100258
U123199,null,null,null,4,PR100003,1076,,PR100003
U123200,null,null,null,1,PR100072,292,,PR100072
U123201,null,null,null,7,PR100145,1893,,PR100145
U123202,null,null,null,2,PR100047,51,,PR100047
U123203,null,null,null,4,PR100085,1515,,PR100085
U123204,null,null,null,12,PR100200,534,,PR100200
U123205,null,null,null,1,PR100338,97,,PR100338
U123206,null,null,null,1,PR100688,1749,,PR100688
U123207,null,null,null,2,PR101024,693,,PR101024
U123209,null,null,null,6,PR101408,655,,PR101418
U123210,null,null,null,2,Product101,45,,Product101
U123211,null,null,null,2,PR100374,594,,PR100374
U123212,null,null,null,23,PR100012,1118,,PR100469
U123213,null,null,null,6,PR100240,315,,PR100240
U123214,null,null,null,6,PR101428,926,,PR101428
U123215,null,null,null,4,PR100166,108,,PR100166
U123216,null,null,null,1,Product101,293,,Product101
U123217,null,null,null,1,PR100810,42,,PR100810
U123218,null,null,null,1,Product101,278,,Product101
U123219,null,null,null,2,PR100000,479,,PR100000
U123220,null,null,null,1,PR101003,51,,PR101003
U123221,null,null,null,2,PR100901,47,,PR100901
U123222,null,null,null,2,PR100743,97,,PR100743
U123223,null,null,null,1,PR100739,48,,PR100739
U123224,null,null,null,2,PR100573,165,,PR100573
U123225,null,null,null,2,PR100807,57,,PR100807
U123226,null,null,null,5,PR100872,47,,PR100872
U123227,null,null,null,7,PR100033,207,,PR100033
U123228,null,null,null,2,Product101,1189,,Product101
U123229,null,null,null,5,PR100200,631,,PR100200
U123230,null,null,null,1,PR100017,782,,PR100017
U123231,null,null,null,null,Product101,205,,Product101
U123232,null,null,null,1,PR101851,179,,PR101851
U123233,null,null,null,2,PR100000,297,,PR100000
U123234,null,null,null,1,Product101,240,,Product101
U123235,null,null,null,3,PR100070,46,,PR100070
U123237,null,null,null,3,PR100200,356,,PR100200
U123238,null,null,null,1,PR101800,255,,PR101800
U123239,null,null,null,1,PR100539,290,,PR100539
U123240,null,null,null,1,PR100456,62,,PR100456
U123241,null,null,null,1,Product101,236,,Product101
U123242,null,null,null,null,Product101,191,,Product101
U123243,null,null,null,2,PR100480,795,,PR100480
U123244,null,null,null,3,PR101328,59,,PR101328
U123245,null,null,null,1,PR100251,386,,PR100251
U123246,null,null,null,1,Product101,45,,Product101
U123247,null,null,null,2,PR100298,917,,PR100298
U123248,null,null,null,3,PR101385,156,,PR101385
U123249,null,null,null,8,PR100701,284,,PR100044
U123250,null,null,null,null,Product101,98,,Product101
U123251,null,null,null,11,PR102365,94,,PR100120
U123252,null,null,null,2,PR100445,42,,PR100445
U123253,null,null,null,2,PR100130,191,,PR100130
U123254,null,null,null,2,PR100397,44,,PR100397
U123255,null,null,null,1,PR101083,646,,PR101083
U123256,null,null,null,1,PR100070,49,,PR100070
U123258,null,null,null,1,PR100357,55,,PR100357
U123259,null,null,null,1,PR100269,1052,,PR100269
U123261,null,null,null,1,Product101,207,,Product101
U123262,null,null,null,6,PR100166,157,,PR100390
U123263,null,null,null,2,Product101,150,,Product101
U123264,null,null,null,1,PR100567,368,,PR100567
U123266,null,null,null,2,Product101,673,,Product101
U123267,null,null,null,2,PR100481,56,,PR100481
U123268,null,null,null,17,PR100017,172,,PR100325
U123269,null,null,null,3,PR100250,144,,PR100250
U123271,null,null,null,6,PR100072,415,,PR100072
U123272,null,null,null,1,PR100424,73,,PR100424
U123273,null,null,null,1,PR100150,1887,,PR100150
U123274,null,null,null,1,PR100166,122,,PR100166
U123275,null,null,null,8,PR100220,286,,PR100220
U123276,null,null,null,1,PR100110,60,,PR100110
U123277,null,null,null,1,PR100134,71,,PR100134
U123278,null,null,null,1,PR100102,2256,,PR100102
U123279,null,null,null,1,PR100166,241,,PR100166
U123280,null,null,null,3,PR100723,2109,,PR100723
U123281,null,null,null,2,Product101,382,,Product101
U123282,null,null,null,2,PR100833,316,,PR100833
U123283,null,null,null,1,Product101,757,,PR100153
U123284,null,null,null,1,PR100224,58,,PR100224
U123285,null,null,null,null,Product101,null,,Product101
U123286,null,null,null,2,PR100282,53,,PR100282
U123287,null,null,null,null,Product101,null,,Product101
U123288,null,null,null,1,PR100291,47,,PR100291
U123289,null,null,null,2,PR100096,43,,PR100096
U123290,null,null,null,1,Product101,339,,Product101
U123291,null,null,null,1,PR100258,96,,PR100258
U123292,null,null,null,1,PR100471,59,,PR100471
U123293,null,null,null,1,PR100258,48,,PR100258
U123294,null,null,null,5,PR100308,1242,,PR100308
U123295,null,null,null,6,PR100145,101,,PR100145
U123296,null,null,null,1,PR100802,842,,PR100802
U123297,null,null,null,11,PR100017,375,,PR100122
U123298,null,null,null,null,Product101,null,,Product101
U123299,null,null,null,2,PR100657,1243,,PR100657
U123300,null,null,null,5,PR100102,58,,PR100102
U123301,null,null,null,null,Product101,null,,Product101
U123302,null,null,null,7,PR100934,110,,PR100934
U123303,null,null,null,2,PR101505,1429,,PR101505
U123304,null,null,null,2,PR100023,66,,PR100023
U123305,null,null,null,3,PR100003,1601,,PR100003
U123306,null,null,null,1,PR100258,1756,,PR100258
U123307,null,null,null,6,PR100152,326,,PR100152
U123308,null,null,null,2,PR100200,269,,PR100200
U123309,null,null,null,8,PR100390,164,,PR100390
U123310,null,null,null,1,Product101,1157,,Product101
U123311,null,null,null,2,PR101026,759,,PR101026
U123312,null,null,null,3,PR100630,122,,PR100630
U123313,null,null,null,2,PR100017,1301,,PR100017
U123314,null,null,null,2,PR101236,1018,,PR101236
U123316,null,null,null,8,PR100390,113,,PR100390
U123317,null,null,null,5,Product101,566,,Product101
U123318,null,null,null,1,Product101,52,,PR100102
U123319,null,null,null,null,Product101,81,,Product101
U123320,null,null,null,null,Product101,73,,Product101
U123321,null,null,null,2,PR100068,65,,PR100068
U123322,null,null,null,3,PR100028,123,,PR100028
U123323,null,null,null,4,PR100333,570,,PR100333
U123324,null,null,null,8,PR102700,106,,PR102700
U123325,null,null,null,1,PR100063,1808,,PR100063
U123326,null,null,null,2,PR101539,67,,PR101539
U123327,null,null,null,2,Product101,124,,Product101
U123329,null,null,null,1,PR100008,47,,PR100008
U123330,null,null,null,null,Product101,440,,Product101
U123331,null,null,null,1,Product101,84,,Product101
U123332,null,null,null,1,Product101,1316,,Product101
U123334,null,null,null,3,PR100390,509,,PR100390
U123335,null,null,null,2,PR101719,68,,PR101719
U123336,null,null,null,1,PR101198,106,,PR101198
U123337,null,null,null,null,Product101,203,,Product101
U123338,null,null,null,1,PR100657,323,,PR100657
U123339,null,null,null,3,PR100102,663,,PR100102
U123340,null,null,null,1,PR101255,167,,PR101255
U123341,null,null,null,1,Product101,212,,Product101
U123343,null,null,null,2,Product101,129,,Product101
U123344,null,null,null,1,PR100133,335,,PR100133
U123345,null,null,null,null,Product101,975,,Product101
U123346,null,null,null,1,PR101052,669,,PR101052
U123347,null,null,null,null,Product101,86,,Product101
U123349,null,null,null,6,PR101042,65,,PR101367
U123350,null,null,null,6,PR100390,176,,PR100390
U123351,null,null,null,null,Product101,66,,PR100894
U123352,null,null,null,1,Product101,84,,Product101
U123353,null,null,null,1,PR100301,91,,PR100301
U123354,null,null,null,4,PR100816,2002,,PR100816
U123355,null,null,null,1,PR101154,44,,PR101154
U123356,null,null,null,3,Product101,58,,Product101
U123357,null,null,null,5,PR100469,52,,PR100028
U123358,null,null,null,2,Product101,65,,Product101
U123359,null,null,null,5,PR100121,550,,PR100121
U123361,null,null,null,1,PR101680,1862,,PR101680
U123362,null,null,null,1,PR100258,485,,PR100258
U123363,null,null,null,2,PR100500,353,,PR100500
U123364,null,null,null,2,PR102261,697,,PR102261
U123365,null,null,null,5,PR100453,102,,PR100028
U123366,null,null,null,1,PR100566,119,,PR100566
U123367,null,null,null,2,PR100102,60,,PR100102
U123368,null,null,null,4,PR100085,854,,PR100085
U123370,null,null,null,10,PR101681,99,,PR100469
U123371,null,null,null,4,PR100166,149,,PR100166
U123372,null,null,null,3,PR100102,190,,PR100102
U123373,null,null,null,2,PR100662,221,,PR100662
U123374,null,null,null,5,PR100095,65,,PR100095
U123375,null,null,null,1,PR100128,81,,PR100128
U123376,null,null,null,1,PR100102,332,,PR100102
U123377,null,null,null,null,Product101,null,,Product101
U123380,null,null,null,5,PR100113,301,,PR100113
U123381,null,null,null,1,PR109118,1745,,PR109118
U123382,null,null,null,2,PR100219,67,,PR100219
U123384,null,null,null,1,PR100146,1928,,PR100146
U123385,null,null,null,1,PR101125,126,,PR101125
U123386,null,null,null,19,PR100166,99,,PR100166
U123387,null,null,null,9,PR100359,1203,,PR101034
U123388,null,null,null,1,Product101,48,,Product101
U123389,null,null,null,3,PR100209,730,,PR100355
U123391,null,null,null,1,PR100258,57,,PR100258
U123392,null,null,null,10,PR100072,69,,PR100166
U123393,null,null,null,6,PR101478,64,,PR101478
U123394,null,null,null,1,PR100017,49,,PR100017
U123395,null,null,null,8,PR100123,369,,PR100390
U123396,null,null,null,1,PR100072,93,,PR100072
U123397,null,null,null,3,Product101,50,,PR101594
U123398,null,null,null,3,PR100102,85,,PR100258
U123399,null,null,null,null,Product101,null,,Product101
U123400,null,null,null,6,PR100446,147,,PR100446
U123401,null,null,null,1,PR100219,99,,PR100219
U123402,null,null,null,3,PR100041,921,,PR100041
U123403,null,null,null,4,PR100134,103,,PR100134
U123404,null,null,null,1,Product101,89,,Product101
U123405,null,null,null,2,PR100318,418,,PR100318
U123406,null,null,null,2,PR100322,181,,PR100322
U123407,null,null,null,1,Product101,789,,Product101
U123408,null,null,null,4,Product101,739,,PR100489
U123409,null,null,null,null,Product101,null,,Product101
U123410,null,null,null,4,PR101313,276,,PR101313
U123411,null,null,null,null,Product101,49,,Product101
U123412,null,null,null,1,PR100375,177,,PR100375
U123413,null,null,null,2,PR100017,861,,PR100017
U123414,null,null,null,4,PR100245,65,,PR100245
U123415,null,null,null,1,Product101,1544,,Product101
U123416,null,null,null,2,PR100853,123,,PR100853
U123417,null,null,null,1,PR100438,847,,PR100438
U123418,null,null,null,1,PR100263,74,,PR100263
U123419,null,null,null,1,Product101,657,,PR101537
U123420,null,null,null,5,PR100085,803,,PR100085
U123421,null,null,null,null,Product101,null,,Product101
U123422,null,null,null,4,PR100123,76,,PR100102
U123423,null,null,null,1,Product101,226,,Product101
U123424,null,null,null,3,PR100113,46,,PR100113
U123425,null,null,null,2,PR101732,87,,PR101732
U123426,null,null,null,null,Product101,null,,Product101
U123427,null,null,null,2,PR101218,195,,PR101218
U123428,null,null,null,1,Product101,89,,Product101
U123429,null,null,null,1,PR100250,586,,PR100250
U123430,null,null,null,null,Product101,44,,PR100166
U123431,null,null,null,1,PR101226,164,,PR101226
U123432,null,null,null,11,PR100192,180,,PR100192
U123433,null,null,null,1,Product101,281,,Product101
